transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
101484,2025-04-19 06:44:08.393078,1550,5830,311.62,send,Chennai,mobile,0,5G,morning,0
101485,2025-04-19 08:29:16.854570,1441,5807,664.64,merchant_payment,Kolkata,mobile,0,WiFi,morning,0
101486,2025-04-19 10:14:25.316063,1097,5480,250.04,send,Mumbai,mobile,0,5G,morning,0
101487,2025-04-19 11:59:33.777555,1997,5314,709.3,send,Kolkata,mobile,0,4G,morning,0
101488,2025-04-19 13:44:42.239047,1411,5500,157.89,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
101489,2025-04-19 15:29:50.700540,1951,5721,1043.41,send,Pune,mobile,0,5G,afternoon,0
101490,2025-04-19 17:14:59.162032,1289,5355,210.67,send,Delhi,mobile,0,4G,afternoon,0
101491,2025-04-19 19:00:07.623524,1254,5485,1103.14,merchant_payment,Bangalore,tablet,0,4G,evening,0
101492,2025-04-19 20:45:16.085017,1196,5211,321.36,receive,Delhi,mobile,0,WiFi,evening,0
101493,2025-04-19 22:30:24.546509,1598,5704,223.61,merchant_payment,Kolkata,mobile,0,WiFi,evening,0
101494,2025-04-20 00:15:33.008001,1834,5044,2472.53,send,Bangalore,mobile,0,WiFi,night,1
101495,2025-04-20 02:00:41.469493,1522,5541,588.13,merchant_payment,Pune,mobile,0,4G,night,0
101496,2025-04-20 03:45:49.930986,1517,5571,357.03,merchant_payment,Chennai,mobile,0,4G,night,0
101497,2025-04-20 05:30:58.392478,1635,5583,1051.72,send,Hyderabad,mobile,0,4G,night,0
101498,2025-04-20 07:16:06.853970,1842,5092,129.03,send,Bangalore,mobile,0,WiFi,morning,0
101499,2025-04-20 09:01:15.315463,1865,5265,1490.5,merchant_payment,Mumbai,mobile,0,5G,morning,0
101500,2025-04-20 10:46:23.776955,1118,5895,428.61,receive,Delhi,tablet,0,WiFi,morning,0
101501,2025-04-20 12:31:32.238447,1806,5220,898.55,receive,Pune,mobile,0,WiFi,afternoon,0
101502,2025-04-20 14:16:40.699939,1909,5902,104.81,receive,Pune,tablet,0,5G,afternoon,0
101503,2025-04-20 16:01:49.161432,1159,5925,336.16,merchant_payment,Delhi,mobile,0,4G,afternoon,0
101504,2025-04-20 17:46:57.622924,1815,5442,495.01,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
101505,2025-04-20 19:32:06.084416,1228,5401,1380.64,send,Kolkata,tablet,0,4G,evening,0
101506,2025-04-20 21:17:14.545909,1877,5400,973.03,send,Kolkata,mobile,0,4G,evening,0
101507,2025-04-20 23:02:23.007401,1216,5727,332.79,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
101508,2025-04-21 00:47:31.468893,1948,5991,677.19,merchant_payment,Pune,mobile,0,5G,night,0
101509,2025-04-21 02:32:39.930386,1696,5899,1731.2,receive,Kolkata,mobile,0,4G,night,1
101510,2025-04-21 04:17:48.391878,1015,5789,403.43,merchant_payment,Delhi,mobile,0,5G,night,0
101511,2025-04-21 06:02:56.853370,1157,5576,361.82,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
101512,2025-04-21 07:48:05.314862,1648,5858,74.46,send,Bangalore,mobile,0,4G,morning,0
101513,2025-04-21 09:33:13.776355,1261,5804,372.76,merchant_payment,Chennai,mobile,0,4G,morning,0
101514,2025-04-21 11:18:22.237847,1157,5490,86.52,send,Bangalore,mobile,0,4G,morning,0
101515,2025-04-21 13:03:30.699339,1047,5485,439.51,send,Mumbai,mobile,0,4G,afternoon,0
101516,2025-04-21 14:48:39.160832,1324,5757,1323.63,send,Ahmedabad,mobile,0,5G,afternoon,0
101517,2025-04-21 16:33:47.622324,1844,5470,59.17,merchant_payment,Delhi,mobile,0,5G,afternoon,0
101518,2025-04-21 18:18:56.083816,1685,5574,1692.92,merchant_payment,Ahmedabad,mobile,0,5G,evening,0
101519,2025-04-21 20:04:04.545309,1130,5938,354.17,send,Bangalore,mobile,0,4G,evening,0
101520,2025-04-21 21:49:13.006801,1411,5844,479.54,send,Delhi,tablet,0,5G,evening,0
101521,2025-04-21 23:34:21.468293,1095,5682,298.15,receive,Pune,mobile,0,5G,evening,0
101522,2025-04-22 01:19:29.929785,1627,5445,88.83,merchant_payment,Mumbai,mobile,0,4G,night,0
101523,2025-04-22 03:04:38.391278,1755,5269,225.2,merchant_payment,Pune,tablet,0,4G,night,1
101524,2025-04-22 04:49:46.852770,1932,5267,4013.46,receive,Hyderabad,mobile,0,WiFi,night,0
101525,2025-04-22 06:34:55.314262,1292,5054,164.67,receive,Hyderabad,mobile,0,4G,morning,0
101526,2025-04-22 08:20:03.775755,1794,5528,100.63,send,Hyderabad,mobile,0,WiFi,morning,0
101527,2025-04-22 10:05:12.237247,1811,5520,567.53,send,Delhi,mobile,0,4G,morning,0
101528,2025-04-22 11:50:20.698739,1283,5616,452.24,send,Bangalore,tablet,0,4G,morning,0
101529,2025-04-22 13:35:29.160232,1069,5059,356.62,merchant_payment,Delhi,mobile,0,5G,afternoon,0
101530,2025-04-22 15:20:37.621724,1660,5825,499.92,send,Pune,mobile,0,WiFi,afternoon,0
101531,2025-04-22 17:05:46.083216,1011,5040,938.42,merchant_payment,Chennai,mobile,0,WiFi,afternoon,0
101532,2025-04-22 18:50:54.544708,1254,5237,273.92,send,Pune,mobile,0,4G,evening,0
101533,2025-04-22 20:36:03.006201,1842,5955,598.49,receive,Bangalore,mobile,0,WiFi,evening,0
101534,2025-04-22 22:21:11.467693,1872,5386,1371.79,send,Pune,mobile,0,5G,evening,0
101535,2025-04-23 00:06:19.929185,1550,5606,182.13,send,Pune,mobile,0,4G,night,0
101536,2025-04-23 01:51:28.390678,1134,5734,48.32,send,Mumbai,mobile,0,4G,night,0
101537,2025-04-23 03:36:36.852170,1712,5716,963.73,merchant_payment,Kolkata,mobile,0,5G,night,0
101538,2025-04-23 05:21:45.313662,1023,5650,6020.72,send,Hyderabad,mobile,0,5G,night,0
101539,2025-04-23 07:06:53.775155,1815,5300,489.14,merchant_payment,Bangalore,mobile,0,4G,morning,0
101540,2025-04-23 08:52:02.236647,1346,5395,603.01,receive,Ahmedabad,mobile,0,WiFi,morning,0
101541,2025-04-23 10:37:10.698139,1302,5207,366.57,receive,Ahmedabad,mobile,0,5G,morning,0
101542,2025-04-23 12:22:19.159631,1363,5336,2411.64,receive,Ahmedabad,mobile,0,WiFi,afternoon,0
101543,2025-04-23 14:07:27.621124,1396,5593,455.89,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,0
101544,2025-04-23 15:52:36.082616,1218,5730,408.89,send,Bangalore,mobile,0,5G,afternoon,0
101545,2025-04-23 17:37:44.544108,1141,5514,1225.21,send,Hyderabad,mobile,0,4G,afternoon,0
101546,2025-04-23 19:22:53.005601,1616,5178,303.6,merchant_payment,Pune,mobile,0,5G,evening,0
101547,2025-04-23 21:08:01.467093,1958,5396,136.36,send,Mumbai,mobile,0,WiFi,evening,0
101548,2025-04-23 22:53:09.928585,1210,5371,1190.7,merchant_payment,Delhi,mobile,0,5G,evening,0
101549,2025-04-24 00:38:18.390078,1985,5858,272.72,send,Delhi,mobile,0,4G,night,1
101550,2025-04-24 02:23:26.851570,1993,5791,185.78,merchant_payment,Pune,mobile,0,4G,night,1
101551,2025-04-24 04:08:35.313062,1623,5658,4024.07,send,Pune,mobile,0,WiFi,night,1
101552,2025-04-24 05:53:43.774554,1616,5318,412.16,merchant_payment,Kolkata,mobile,0,4G,night,0
101553,2025-04-24 07:38:52.236047,1828,5736,807.73,receive,Ahmedabad,mobile,0,WiFi,morning,0
101554,2025-04-24 09:24:00.697539,1683,5369,507.52,send,Bangalore,tablet,0,5G,morning,0
101555,2025-04-24 11:09:09.159031,1460,5384,203.1,send,Hyderabad,mobile,0,4G,morning,0
101556,2025-04-24 12:54:17.620524,1356,5062,981.85,send,Pune,mobile,0,5G,afternoon,0
101557,2025-04-24 14:39:26.082016,1324,5806,674.91,merchant_payment,Pune,mobile,0,4G,afternoon,0
101558,2025-04-24 16:24:34.543508,1133,5505,254.84,send,Chennai,mobile,0,5G,afternoon,0
101559,2025-04-24 18:09:43.005001,1888,5239,759.9,send,Mumbai,mobile,0,4G,evening,0
101560,2025-04-24 19:54:51.466493,1805,5195,294.62,receive,Delhi,tablet,0,5G,evening,0
101561,2025-04-24 21:39:59.927985,1840,5678,163.29,send,Mumbai,mobile,0,4G,evening,0
101562,2025-04-24 23:25:08.389477,1127,5963,147.57,send,Mumbai,mobile,0,4G,evening,0
101563,2025-04-25 01:10:16.850970,1106,5222,645.52,send,Kolkata,mobile,0,WiFi,night,0
101564,2025-04-25 02:55:25.312462,1604,5061,336.05,merchant_payment,Ahmedabad,mobile,1,4G,night,1
101565,2025-04-25 04:40:33.773954,1799,5129,2212.11,merchant_payment,Mumbai,mobile,0,4G,night,0
101566,2025-04-25 06:25:42.235447,1378,5990,472.03,send,Hyderabad,tablet,0,5G,morning,0
101567,2025-04-25 08:10:50.696939,1905,5685,224.71,merchant_payment,Kolkata,mobile,0,5G,morning,0
101568,2025-04-25 09:55:59.158431,1051,5992,576.99,send,Pune,mobile,0,4G,morning,0
101569,2025-04-25 11:41:07.619923,1029,5156,135.06,send,Hyderabad,mobile,0,WiFi,morning,0
101570,2025-04-25 13:26:16.081416,1462,5917,452.99,receive,Kolkata,mobile,1,5G,afternoon,0
101571,2025-04-25 15:11:24.542908,1296,5378,678.01,send,Hyderabad,mobile,1,4G,afternoon,1
101572,2025-04-25 16:56:33.004400,1297,5622,599.25,receive,Kolkata,mobile,0,5G,afternoon,0
101573,2025-04-25 18:41:41.465893,1726,5781,1813.11,merchant_payment,Kolkata,mobile,0,4G,evening,0
101574,2025-04-25 20:26:49.927385,1779,5923,6617.79,merchant_payment,Bangalore,mobile,0,4G,evening,0
101575,2025-04-25 22:11:58.388877,1407,5868,964.3,send,Hyderabad,mobile,0,WiFi,evening,0
101576,2025-04-25 23:57:06.850370,1769,5903,1601.66,send,Bangalore,mobile,0,5G,evening,0
101577,2025-04-26 01:42:15.311862,1814,5790,6269.57,merchant_payment,Pune,mobile,1,WiFi,night,1
101578,2025-04-26 03:27:23.773354,1613,5586,180.15,send,Ahmedabad,mobile,0,4G,night,0
101579,2025-04-26 05:12:32.234846,1405,5999,561.51,merchant_payment,Ahmedabad,mobile,0,4G,night,0
101580,2025-04-26 06:57:40.696339,1346,5437,305.52,send,Kolkata,mobile,0,4G,morning,0
101581,2025-04-26 08:42:49.157831,1622,5975,1144.43,send,Ahmedabad,tablet,0,4G,morning,0
101582,2025-04-26 10:27:57.619323,1420,5207,646.53,send,Delhi,mobile,1,5G,morning,0
101583,2025-04-26 12:13:06.080816,1182,5388,217.36,merchant_payment,Kolkata,mobile,0,5G,afternoon,0
101584,2025-04-26 13:58:14.542308,1983,5480,498.17,merchant_payment,Delhi,mobile,0,5G,afternoon,0
101585,2025-04-26 15:43:23.003800,1825,5791,1403.78,send,Delhi,mobile,0,5G,afternoon,0
101586,2025-04-26 17:28:31.465293,1001,5887,133.79,merchant_payment,Delhi,mobile,0,5G,afternoon,0
101587,2025-04-26 19:13:39.926785,1831,5838,222.0,send,Delhi,mobile,0,WiFi,evening,0
101588,2025-04-26 20:58:48.388277,1950,5984,191.09,send,Ahmedabad,mobile,0,4G,evening,0
101589,2025-04-26 22:43:56.849769,1567,5340,682.93,merchant_payment,Hyderabad,mobile,0,WiFi,evening,1
101590,2025-04-27 00:29:05.311262,1371,5869,1703.63,receive,Chennai,mobile,0,5G,night,0
101591,2025-04-27 02:14:13.772754,1936,5340,66.04,send,Hyderabad,mobile,0,5G,night,0
101592,2025-04-27 03:59:22.234246,1911,5204,541.53,send,Pune,mobile,0,WiFi,night,0
101593,2025-04-27 05:44:30.695739,1661,5161,195.54,merchant_payment,Chennai,mobile,0,4G,night,1
101594,2025-04-27 07:29:39.157231,1431,5540,1346.69,merchant_payment,Hyderabad,mobile,0,5G,morning,0
101595,2025-04-27 09:14:47.618723,1969,5392,388.79,merchant_payment,Pune,mobile,0,WiFi,morning,0
101596,2025-04-27 10:59:56.080216,1309,5769,561.53,send,Ahmedabad,mobile,0,5G,morning,0
101597,2025-04-27 12:45:04.541708,1137,5677,492.09,merchant_payment,Delhi,mobile,0,WiFi,afternoon,1
101598,2025-04-27 14:30:13.003200,1202,5575,1516.59,send,Mumbai,tablet,0,4G,afternoon,0
101599,2025-04-27 16:15:21.464692,1436,5534,3822.39,merchant_payment,Kolkata,mobile,0,5G,afternoon,0
101600,2025-04-27 18:00:29.926185,1313,5070,158.43,send,Chennai,mobile,0,WiFi,evening,0
101601,2025-04-27 19:45:38.387677,1117,5893,190.08,send,Mumbai,mobile,0,4G,evening,0
101602,2025-04-27 21:30:46.849169,1666,5405,679.6,send,Delhi,mobile,0,5G,evening,0
101603,2025-04-27 23:15:55.310662,1937,5608,217.8,merchant_payment,Chennai,mobile,0,4G,evening,0
101604,2025-04-28 01:01:03.772154,1803,5675,1253.36,merchant_payment,Mumbai,tablet,0,4G,night,0
101605,2025-04-28 02:46:12.233646,1575,5591,1471.62,send,Hyderabad,mobile,0,5G,night,0
101606,2025-04-28 04:31:20.695139,1244,5517,285.27,receive,Pune,mobile,0,WiFi,night,0
101607,2025-04-28 06:16:29.156631,1537,5828,229.63,merchant_payment,Delhi,mobile,0,WiFi,morning,0
101608,2025-04-28 08:01:37.618123,1602,5120,374.36,send,Hyderabad,mobile,0,5G,morning,0
101609,2025-04-28 09:46:46.079615,1075,5814,546.76,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
101610,2025-04-28 11:31:54.541108,1806,5690,675.08,merchant_payment,Delhi,mobile,0,5G,morning,0
101611,2025-04-28 13:17:03.002600,1386,5688,51.79,send,Chennai,mobile,1,5G,afternoon,1
101612,2025-04-28 15:02:11.464092,1903,5902,187.27,send,Kolkata,mobile,0,5G,afternoon,0
101613,2025-04-28 16:47:19.925585,1210,5217,328.95,send,Bangalore,tablet,0,5G,afternoon,0
101614,2025-04-28 18:32:28.387077,1475,5056,222.07,send,Bangalore,mobile,0,5G,evening,0
101615,2025-04-28 20:17:36.848569,1418,5366,28.09,receive,Kolkata,tablet,1,4G,evening,0
101616,2025-04-28 22:02:45.310062,1347,5699,74.56,merchant_payment,Ahmedabad,mobile,0,WiFi,evening,0
101617,2025-04-28 23:47:53.771554,1529,5504,133.57,receive,Delhi,mobile,0,4G,evening,0
101618,2025-04-29 01:33:02.233046,1640,5744,439.1,send,Bangalore,mobile,0,4G,night,0
101619,2025-04-29 03:18:10.694538,1939,5767,318.56,merchant_payment,Kolkata,mobile,0,5G,night,0
101620,2025-04-29 05:03:19.156031,1955,5925,262.02,merchant_payment,Mumbai,mobile,0,WiFi,night,0
101621,2025-04-29 06:48:27.617523,1876,5455,1092.82,merchant_payment,Kolkata,mobile,0,5G,morning,0
101622,2025-04-29 08:33:36.079015,1763,5104,1092.4,send,Ahmedabad,mobile,0,4G,morning,0
101623,2025-04-29 10:18:44.540508,1179,5077,572.45,merchant_payment,Chennai,mobile,0,5G,morning,0
101624,2025-04-29 12:03:53.002000,1182,5230,555.64,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
101625,2025-04-29 13:49:01.463492,1664,5914,209.21,receive,Kolkata,mobile,0,5G,afternoon,0
101626,2025-04-29 15:34:09.924984,1025,5258,235.81,send,Hyderabad,tablet,0,5G,afternoon,0
101627,2025-04-29 17:19:18.386477,1967,5264,89.33,send,Hyderabad,mobile,0,5G,afternoon,0
101628,2025-04-29 19:04:26.847969,1180,5331,383.47,merchant_payment,Pune,mobile,0,4G,evening,0
101629,2025-04-29 20:49:35.309461,1710,5993,1081.11,send,Delhi,tablet,0,WiFi,evening,0
101630,2025-04-29 22:34:43.770954,1501,5182,1908.99,merchant_payment,Hyderabad,mobile,0,5G,evening,0
101631,2025-04-30 00:19:52.232446,1856,5893,385.76,merchant_payment,Mumbai,mobile,0,5G,night,1
101632,2025-04-30 02:05:00.693938,1161,5768,805.67,send,Kolkata,mobile,0,5G,night,0
101633,2025-04-30 03:50:09.155431,1177,5550,28.33,receive,Pune,mobile,0,WiFi,night,0
101634,2025-04-30 05:35:17.616923,1285,5688,319.6,send,Mumbai,mobile,0,4G,night,1
101635,2025-04-30 07:20:26.078415,1063,5027,312.2,send,Delhi,mobile,0,4G,morning,0
101636,2025-04-30 09:05:34.539907,1662,5276,2188.93,merchant_payment,Hyderabad,mobile,0,4G,morning,0
101637,2025-04-30 10:50:43.001400,1666,5652,729.92,merchant_payment,Pune,mobile,0,5G,morning,0
101638,2025-04-30 12:35:51.462892,1156,5299,807.75,send,Bangalore,mobile,0,5G,afternoon,0
101639,2025-04-30 14:20:59.924384,1882,5957,766.88,merchant_payment,Kolkata,mobile,0,5G,afternoon,0
101640,2025-04-30 16:06:08.385877,1469,5799,515.66,send,Bangalore,mobile,0,5G,afternoon,0
101641,2025-04-30 17:51:16.847369,1049,5091,2280.99,receive,Chennai,mobile,0,4G,afternoon,0
101642,2025-04-30 19:36:25.308861,1967,5480,49.14,receive,Delhi,mobile,0,4G,evening,0
101643,2025-04-30 21:21:33.770354,1849,5573,570.33,send,Chennai,mobile,0,4G,evening,0
101644,2025-04-30 23:06:42.231846,1084,5458,1525.08,merchant_payment,Bangalore,mobile,0,5G,evening,0
101645,2025-05-01 00:51:50.693338,1361,5451,74.34,merchant_payment,Bangalore,mobile,0,WiFi,night,0
101646,2025-05-01 02:36:59.154830,1689,5365,1139.01,receive,Bangalore,mobile,0,5G,night,1
101647,2025-05-01 04:22:07.616323,1148,5859,230.17,receive,Chennai,mobile,0,4G,night,0
101648,2025-05-01 06:07:16.077815,1630,5675,549.94,send,Pune,mobile,0,4G,morning,0
101649,2025-05-01 07:52:24.539307,1342,5351,225.8,send,Delhi,mobile,0,WiFi,morning,0
101650,2025-05-01 09:37:33.000800,1476,5655,1285.82,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
101651,2025-05-01 11:22:41.462292,1063,5400,369.31,merchant_payment,Kolkata,mobile,0,4G,morning,0
101652,2025-05-01 13:07:49.923784,1701,5253,1148.02,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
101653,2025-05-01 14:52:58.385277,1360,5781,761.53,send,Pune,mobile,1,5G,afternoon,0
101654,2025-05-01 16:38:06.846769,1561,5881,222.79,send,Kolkata,mobile,0,4G,afternoon,0
101655,2025-05-01 18:23:15.308261,1327,5803,813.92,send,Mumbai,mobile,0,4G,evening,0
101656,2025-05-01 20:08:23.769753,1769,5459,253.77,send,Ahmedabad,mobile,0,5G,evening,0
101657,2025-05-01 21:53:32.231246,1736,5699,525.38,receive,Mumbai,mobile,0,4G,evening,0
101658,2025-05-01 23:38:40.692738,1141,5917,362.64,receive,Ahmedabad,mobile,0,4G,evening,0
101659,2025-05-02 01:23:49.154230,1990,5499,1211.86,send,Bangalore,mobile,0,5G,night,0
101660,2025-05-02 03:08:57.615723,1215,5950,845.83,receive,Delhi,mobile,0,WiFi,night,1
101661,2025-05-02 04:54:06.077215,1435,5971,477.84,merchant_payment,Ahmedabad,tablet,0,4G,night,0
101662,2025-05-02 06:39:14.538707,1891,5926,248.21,send,Delhi,mobile,0,4G,morning,0
101663,2025-05-02 08:24:23.000200,1952,5508,138.52,merchant_payment,Hyderabad,mobile,0,4G,morning,0
101664,2025-05-02 10:09:31.461692,1723,5304,564.34,send,Hyderabad,mobile,0,5G,morning,0
101665,2025-05-02 11:54:39.923184,1318,5501,261.83,receive,Pune,mobile,0,WiFi,morning,0
101666,2025-05-02 13:39:48.384676,1032,5803,75.34,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
101667,2025-05-02 15:24:56.846169,1670,5598,130.32,receive,Chennai,tablet,0,5G,afternoon,0
101668,2025-05-02 17:10:05.307661,1285,5166,2504.58,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
101669,2025-05-02 18:55:13.769153,1305,5415,254.68,send,Ahmedabad,mobile,0,4G,evening,0
101670,2025-05-02 20:40:22.230646,1429,5462,1454.13,receive,Hyderabad,mobile,0,4G,evening,0
101671,2025-05-02 22:25:30.692138,1477,5920,344.93,receive,Pune,mobile,0,WiFi,evening,0
101672,2025-05-03 00:10:39.153630,1286,5114,1702.03,merchant_payment,Kolkata,mobile,0,5G,night,0
101673,2025-05-03 01:55:47.615123,1144,5433,1583.14,merchant_payment,Kolkata,mobile,0,4G,night,0
101674,2025-05-03 03:40:56.076615,1424,5992,215.79,merchant_payment,Pune,mobile,0,WiFi,night,0
101675,2025-05-03 05:26:04.538107,1019,5356,67.49,merchant_payment,Chennai,mobile,0,4G,night,0
101676,2025-05-03 07:11:12.999599,1018,5928,73.46,send,Mumbai,mobile,0,4G,morning,0
101677,2025-05-03 08:56:21.461092,1769,5695,219.5,send,Bangalore,mobile,0,WiFi,morning,0
101678,2025-05-03 10:41:29.922584,1590,5207,3260.5,receive,Delhi,mobile,0,4G,morning,0
101679,2025-05-03 12:26:38.384076,1371,5768,326.83,receive,Mumbai,mobile,0,WiFi,afternoon,1
101680,2025-05-03 14:11:46.845569,1175,5235,569.78,merchant_payment,Pune,mobile,0,5G,afternoon,0
101681,2025-05-03 15:56:55.307061,1194,5442,1814.09,send,Kolkata,mobile,1,WiFi,afternoon,0
101682,2025-05-03 17:42:03.768553,1502,5355,550.22,send,Mumbai,mobile,0,5G,afternoon,0
101683,2025-05-03 19:27:12.230046,1988,5515,531.6,receive,Chennai,mobile,0,4G,evening,0
101684,2025-05-03 21:12:20.691538,1113,5208,918.43,merchant_payment,Bangalore,mobile,0,WiFi,evening,0
101685,2025-05-03 22:57:29.153030,1114,5709,657.85,merchant_payment,Kolkata,tablet,0,4G,evening,1
101686,2025-05-04 00:42:37.614522,1222,5853,446.1,send,Chennai,mobile,0,5G,night,0
101687,2025-05-04 02:27:46.076015,1678,5125,239.5,send,Pune,mobile,0,5G,night,0
101688,2025-05-04 04:12:54.537507,1947,5138,532.98,send,Mumbai,mobile,1,5G,night,0
101689,2025-05-04 05:58:02.998999,1831,5339,1472.03,send,Delhi,mobile,0,5G,night,0
101690,2025-05-04 07:43:11.460492,1644,5537,2927.79,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
101691,2025-05-04 09:28:19.921984,1897,5068,660.02,send,Chennai,mobile,0,WiFi,morning,0
101692,2025-05-04 11:13:28.383476,1264,5573,1048.55,send,Kolkata,mobile,0,WiFi,morning,0
101693,2025-05-04 12:58:36.844968,1925,5541,645.31,send,Mumbai,mobile,0,4G,afternoon,0
101694,2025-05-04 14:43:45.306461,1055,5383,451.54,send,Hyderabad,tablet,1,WiFi,afternoon,0
101695,2025-05-04 16:28:53.767953,1871,5019,824.07,merchant_payment,Hyderabad,mobile,0,5G,afternoon,0
101696,2025-05-04 18:14:02.229445,1643,5683,1618.63,send,Mumbai,mobile,0,WiFi,evening,0
101697,2025-05-04 19:59:10.690938,1800,5450,203.09,send,Bangalore,mobile,0,WiFi,evening,0
101698,2025-05-04 21:44:19.152430,1778,5074,115.42,merchant_payment,Mumbai,mobile,1,4G,evening,0
101699,2025-05-04 23:29:27.613922,1458,5573,289.16,send,Kolkata,tablet,0,4G,evening,0
101700,2025-05-05 01:14:36.075415,1979,5939,608.9,merchant_payment,Pune,mobile,1,WiFi,night,0
101701,2025-05-05 02:59:44.536907,1878,5665,1176.0,send,Delhi,mobile,0,4G,night,0
101702,2025-05-05 04:44:52.998399,1162,5276,183.18,receive,Kolkata,mobile,0,5G,night,1
101703,2025-05-05 06:30:01.459891,1380,5048,40.91,send,Pune,mobile,0,WiFi,morning,0
101704,2025-05-05 08:15:09.921384,1993,5211,296.06,send,Hyderabad,mobile,0,4G,morning,0
101705,2025-05-05 10:00:18.382876,1087,5855,405.89,receive,Delhi,mobile,0,WiFi,morning,0
101706,2025-05-05 11:45:26.844368,1055,5920,154.12,send,Chennai,mobile,0,WiFi,morning,0
101707,2025-05-05 13:30:35.305861,1476,5651,231.34,receive,Hyderabad,mobile,0,4G,afternoon,0
101708,2025-05-05 15:15:43.767353,1800,5622,1172.96,send,Ahmedabad,tablet,0,5G,afternoon,0
101709,2025-05-05 17:00:52.228845,1178,5994,532.79,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
101710,2025-05-05 18:46:00.690338,1391,5695,696.19,merchant_payment,Mumbai,mobile,1,5G,evening,0
101711,2025-05-05 20:31:09.151830,1349,5540,345.27,send,Chennai,mobile,0,5G,evening,0
101712,2025-05-05 22:16:17.613322,1008,5709,231.8,send,Ahmedabad,mobile,0,WiFi,evening,0
101713,2025-05-06 00:01:26.074814,1833,5191,342.78,merchant_payment,Kolkata,mobile,0,4G,night,0
101714,2025-05-06 01:46:34.536307,1313,5315,811.5,receive,Delhi,mobile,0,5G,night,1
101715,2025-05-06 03:31:42.997799,1759,5901,110.91,send,Chennai,tablet,0,5G,night,0
101716,2025-05-06 05:16:51.459291,1835,5563,2566.17,receive,Ahmedabad,mobile,0,4G,night,0
101717,2025-05-06 07:01:59.920784,1984,5661,875.56,send,Ahmedabad,mobile,0,WiFi,morning,0
